u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
GK2R9GUM,ASUS Zenbook 14X (2022) Space Edition Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX5401ZAS-KN...,134990,164990,18% off,6,2,4.2,"['Intel Core i7 Processor (12th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-zenbook-14x-2022-space-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-ux5401zas-kn711ws-thin-light-laptop/p/itm5ff6cd13c140c?pid=COMGDGNF2MQRPDCQ&lid=LSTCOMGDGNF2MQRPDCQTCSA3F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_597&otracker=search&otracker1=search&fm=organic&iid=29248541-6274-4116-97b9-f93b45bb4541.COMGDGNF2MQRPDCQ.SEARCH&ppt=None&ppn=None&ssid=lvwrfmtf9s0000001664644813373&qH=c06ea84a1e3dc3c6,2022-10-01 22:49:54.698170+05:30
VD0LITAM,ASUS Chromebook Flip Touch Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C214MA-BU0452 Chrom...,20990,29990,30% off,1274,218,4.1,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', 'Chrome Operating System', '29.46 cm (11.6 inch) Touchscreen Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-chromebook-flip-touch-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-c214ma-bu0452/p/itm4f5fb15c2377b?pid=COMG49CZ5FFAFQBS&lid=LSTCOMG49CZ5FFAFQBSE4AXAG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_598&otracker=search&otracker1=search&fm=organic&iid=29248541-6274-4116-97b9-f93b45bb4541.COMG49CZ5FFAFQBS.SEARCH&ppt=None&ppn=None&ssid=lvwrfmtf9s0000001664644813373&qH=c06ea84a1e3dc3c6,2022-10-01 22:49:55.117169+05:30
8M3FMUBW,DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,92990,121935,23% off,0,0,0,"['NVIDIA RTX 3050 Graphics upto 90W TGP', '15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)', 'Alienware Command Center', 'AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Premium Support']",https://www.flipkart.com/dell-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-g15-5515-gaming-laptop/p/itmd6072c16ff0eb?pid=COMGCNDPPGYZEATY&lid=LSTCOMGCNDPPGYZEATYXFM7UI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_599&otracker=search&otracker1=search&fm=organic&iid=29248541-6274-4116-97b9-f93b45bb4541.COMGCNDPPGYZEATY.SEARCH&ppt=None&ppn=None&ssid=lvwrfmtf9s0000001664644813373&qH=c06ea84a1e3dc3c6,2022-10-01 22:49:55.495170+05:30
WM8THLPF,acer Aspire 3 Pentium Quad Core - (4 GB/500 GB HDD/Windows 10 Home) A315-32 / A315-33 Laptop,27279,32999,17% off,5787,907,4.2,"['Intel Pentium Quad Core Processor', '4 GB DDR3 RAM', '64 bit Windows 10 Operating System', '500 GB HDD', '39.62 cm (15.6 inch) Display', 'Acer Care Center, Acer Quick Access', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-aspire-3-pentium-quad-core-4-gb-500-gb-hdd-windows-10-home-a315-32-a315-33-laptop/p/itmf82gm8qdz9spn?pid=COMF82GM8YAXGHEF&lid=LSTCOMF82GM8YAXGHEF9V3E7V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_601&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMF82GM8YAXGHEF.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:49:57.308004+05:30
833LHDFB,Lenovo IdeaPad 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10 Home) 14IGL05 Thin and Light Laptop,30699,36999,17% off,0,0,0,"['Intel Celeron Dual Core Processor', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/lenovo-ideapad-3-celeron-dual-core-4-gb-256-gb-ssd-windows-10-home-14igl05-thin-light-laptop/p/itmb3012f13f9740?pid=COMG88H7FVHHKHJG&lid=LSTCOMG88H7FVHHKHJGRMRM7N&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_602&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMG88H7FVHHKHJG.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:49:57.716004+05:30
692LVT4E,DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light Laptop,56400,80700,30% off,382,28,4.1,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home & Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-vostro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-3000-thin-light-laptop/p/itme306338daa1df?pid=COMG666G9XJHVGS9&lid=LSTCOMG666G9XJHVGS9XAXCAG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_605&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMG666G9XJHVGS9.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:49:59.449004+05:30
E5JR5QMH,ASUS ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,61990,70990,12% off,0,0,0,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '35.56 cm (14 inch) Display', '1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase']",https://www.flipkart.com/asus-expertbook-p1-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-pro-p1440fa-thin-light-laptop/p/itmca1c6d649bf0e?pid=COMFVKZGNG2S4UJR&lid=LSTCOMFVKZGNG2S4UJRCUFU5V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_606&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMFVKZGNG2S4UJR.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:49:59.870004+05:30
853KF82R,Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Laptop,39750,59999,33% off,0,0,0,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Domestic']",https://www.flipkart.com/lenovo-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-laptop/p/itm0557881506f34?pid=COMGHQTJNMV9GVK2&lid=LSTCOMGHQTJNMV9GVK2UDXNML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_607&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMGHQTJNMV9GVK2.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:00.350004+05:30
2GZ2VBWV,HP HP 250 G7 Core i5 10th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Home) 250 G7 Notebook Notebook,56496,76800,26% off,0,0,0,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB HDD|512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 10', '1 Year']",https://www.flipkart.com/hp-250-g7-core-i5-10th-gen-8-gb-512-gb-hdd-512-ssd-windows-10-home-notebook/p/itmc19e97723ed13?pid=COMGF6N8FPTRY2WP&lid=LSTCOMGF6N8FPTRY2WP4TXKYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_609&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMGF6N8FPTRY2WP.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:01.209005+05:30
IB3CA8Q1,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 H...,155490,155490,0,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '40.89 cm (16.1 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-omen-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-16-b1361tx-gaming-laptop/p/itm4de195a76ef55?pid=COMGCGSTJRS6MHHR&lid=LSTCOMGCGSTJRS6MHHR70BXJS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_610&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMGCGSTJRS6MHHR.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:01.601005+05:30
9IHJZS71,SAMSUNG Galaxy Book2 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP750XED-KC3IN Thin and Lig...,69990,88990,21% off,17,4,4.1,"['Intel Core i5 Processor (12th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/samsung-galaxy-book2-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-np750xed-kc3in-thin-light-laptop/p/itmefc44b5cae8a4?pid=COMGE82N4NN5FGHC&lid=LSTCOMGE82N4NN5FGHCXFRFSS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_611&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMGE82N4NN5FGHC.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:01.989004+05:30
9AEDIY7H,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graph...,104990,166368,36% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-zenbook-duo-14-2021-touch-panel-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-ux482eg-ka521ws-thin-light-laptop/p/itm6e222551f23d1?pid=COMGBF3SMCHPZUSG&lid=LSTCOMGBF3SMCHPZUSGEDDNIQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_613&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMGBF3SMCHPZUSG.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:02.888003+05:30
BZY1WD4C,acer Swift 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) SF514-55TA Thin and Light ...,76500,95000,19% off,71,16,4.4,"['Intel Evo platform feat 11th Gen Intel Core i5 processor', 'Intel Core i5 Processor (11th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Acer Care Center, Acer Product Registration, Quick Access', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-swift-5-core-i5-11th-gen-intel-evo-8-gb-512-gb-ssd-windows-10-home-sf514-55ta-thin-light-laptop/p/itm4c08fcbc21c1e?pid=COMFXU6PVWS9ABQN&lid=LSTCOMFXU6PVWS9ABQNK70L9J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_615&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMFXU6PVWS9ABQN.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:04.336004+05:30
JTQVVUGU,HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv1002TU Thin and Light Laptop,65999,79445,16% off,41,2,4.4,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home & Student 2019', '1 Year onsite Warranty']",https://www.flipkart.com/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-14-dv1002tu-thin-light-laptop/p/itm0c76b79955b2e?pid=COMG87FPKUHZS4ZM&lid=LSTCOMG87FPKUHZS4ZMLPZGJD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_617&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMG87FPKUHZS4ZM.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:05.123004+05:30
FG76QNG1,ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-BV0523 Chromebook,19999,24990,19% off,923,132,3.8,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', 'Chrome Operating System', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-chromebook-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-c423na-bv0523/p/itmdf5051ab24d27?pid=COMG49CZSTYBPQNX&lid=LSTCOMG49CZSTYBPQNXKPWIYW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_618&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMG49CZSTYBPQNX.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:05.546004+05:30
7TTGJH4G,DELL XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,137090,154446,11% off,0,0,0,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '33.78 cm (13.3 inch) Display', 'Microsoft Office 365', '1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail']",https://www.flipkart.com/dell-xps-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-9300-thin-light-laptop/p/itm7de8623c77dff?pid=COMFTC4YBSK8WZQC&lid=LSTCOMFTC4YBSK8WZQCYL4O3P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_619&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMFTC4YBSK8WZQC.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:06.025004+05:30
5WIW7NMY,ASUS Pro P5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,85990,88990,3% off,0,0,0,"['Intel Core i5 Processor (8th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase']",https://www.flipkart.com/asus-pro-p5-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-pro-p5440fa-thin-light-laptop/p/itmc99084df2851f?pid=COMFVKZG5G4Y99G7&lid=LSTCOMFVKZG5G4Y99G7BZO6G9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_621&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMFVKZG5G4Y99G7.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:06.860004+05:30
O8IN2WL9,ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ012W Thin and L...,19990,27990,28% off,7,0,3.7,"['Intel Celeron Dual Core Processor', '4 GB DDR4 RAM', '64 bit Windows 11 Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Onsite warranty']",https://www.flipkart.com/asus-eeebook-12-celeron-dual-core-4-gb-64-gb-emmc-storage-windows-11-home-e210ma-gj012w-thin-light-laptop/p/itm52549081dabc9?pid=COMGB6DZAK9RNUHZ&lid=LSTCOMGB6DZAK9RNUHZWTVPL0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_622&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMGB6DZAK9RNUHZ.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:07.328005+05:30
EDQZLBMC,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,47890,55534,13% off,773,101,4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019 included', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itma3e5529fc066d?pid=COMG6D9UTAXPAPPF&lid=LSTCOMG6D9UTAXPAPPF0NKQEE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_623&otracker=search&otracker1=search&fm=organic&iid=2ddb07cc-7e6f-44be-aea3-3921f7b4e59b.COMG6D9UTAXPAPPF.SEARCH&ppt=None&ppn=None&ssid=xkqot56eio0000001664644824385&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:07.775005+05:30
00ZCZ7CS,ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and...,69290,77990,11% off,0,0,0,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', 'DOS Operating System', '1 TB HDD', '35.56 cm (14 inch) Display', '1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase']",https://www.flipkart.com/asus-expertbook-p2-core-i5-10th-gen-8-gb-1-tb-hdd-dos-2-gb-graphics-p2451fb-thin-light-laptop/p/itm093e541c12d5d?pid=COMFVKZGZJDNEV4Y&lid=LSTCOMFVKZGZJDNEV4Y3OLRTY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_626&otracker=search&otracker1=search&fm=organic&iid=0fdec0eb-d779-4e68-a325-a91cf0e4a516.COMFVKZGZJDNEV4Y.SEARCH&ppt=None&ppn=None&ssid=i59jp9bydc0000001664644836540&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:09.691004+05:30
8OOEUZ6G,HP Ryzen 3 Hexa Core 4th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-E...,64590,78360,17% off,0,0,0,"['AMD Ryzen 3 Hexa Core Processor (4th Gen)', '8 GB DDR4 RAM', 'Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-ryzen-3-hexa-core-4th-gen-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-15-ec2008ax-gaming-laptop/p/itm064ef0c9e0f91?pid=COMG73AXMZRGTUWS&lid=LSTCOMG73AXMZRGTUWSEH0HXZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_627&otracker=search&otracker1=search&fm=organic&iid=0fdec0eb-d779-4e68-a325-a91cf0e4a516.COMG73AXMZRGTUWS.SEARCH&ppt=None&ppn=None&ssid=i59jp9bydc0000001664644836540&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:10.161004+05:30
C861BIMJ,MSI Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-657IN Thin and Light Laptop,39990,55990,28% off,475,70,4.4,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year On-Site Warranty']",https://www.flipkart.com/msi-core-i3-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-657in-thin-light-laptop/p/itm8955a9484188a?pid=COMG7GXGFK5GCTYZ&lid=LSTCOMG7GXGFK5GCTYZCYHBWA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_629&otracker=search&otracker1=search&fm=organic&iid=0fdec0eb-d779-4e68-a325-a91cf0e4a516.COMG7GXGFK5GCTYZ.SEARCH&ppt=None&ppn=None&ssid=i59jp9bydc0000001664644836540&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:10.964005+05:30
NTNSU61Z,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB372WS Thin and...,41900,57990,27% off,151,16,4.1,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB HDD|256 GB SSD', '35.81 cm (14.1 inch) Display', 'Windows 11 Home, Microsoft Office Home & Student 2019, 1 Year Mcafee', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-14-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x415ea-eb372ws-thin-light-laptop/p/itm69810eb29c4a2?pid=COMG98CT7CFSVZT4&lid=LSTCOMG98CT7CFSVZT4IBYSGZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_630&otracker=search&otracker1=search&fm=organic&iid=0fdec0eb-d779-4e68-a325-a91cf0e4a516.COMG98CT7CFSVZT4.SEARCH&ppt=None&ppn=None&ssid=i59jp9bydc0000001664644836540&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:11.405004+05:30
ZGHE3H5C,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,77890,84900,8% off,16,1,3.6,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', 'Microsoft Office Home & Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-5410-2-1-laptop/p/itm56d5b300318f3?pid=COMG3FHBJEGR2USG&lid=LSTCOMG3FHBJEGR2USG0THTLI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_631&otracker=search&otracker1=search&fm=organic&iid=0fdec0eb-d779-4e68-a325-a91cf0e4a516.COMG3FHBJEGR2USG.SEARCH&ppt=None&ppn=None&ssid=i59jp9bydc0000001664644836540&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:11.837004+05:30
4S67LYFR,Avita SATUS ULTIMUS S111 Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-CG Laptop,18990,29990,36% off,322,40,3.9,"['Intel Celeron Dual Core Processor', '4 GB DDR4 RAM', '64 bit Windows 11 Operating System', '128 GB SSD', '35.81 cm (14.1 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/avita-satus-ultimus-s111-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-nu14a1inc43pn-cg-laptop/p/itm9b7c11768d2cd?pid=COMGCPSTEG5C7NCU&lid=LSTCOMGCPSTEG5C7NCUOOVSB2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_633&otracker=search&otracker1=search&fm=organic&iid=0fdec0eb-d779-4e68-a325-a91cf0e4a516.COMGCPSTEG5C7NCU.SEARCH&ppt=None&ppn=None&ssid=i59jp9bydc0000001664644836540&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:12.715005+05:30
NDMBLRVP,ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) ...,104990,134990,22% off,0,0,0,"['Intel Core i7 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '33.78 cm (13.3 Inch) Touchscreen Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp702ws-2-1-laptop/p/itmc5d21192e82d9?pid=COMGBF3SGRHHYYHZ&lid=LSTCOMGBF3SGRHHYYHZRADARA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_634&otracker=search&otracker1=search&fm=organic&iid=0fdec0eb-d779-4e68-a325-a91cf0e4a516.COMGBF3SGRHHYYHZ.SEARCH&ppt=None&ppn=None&ssid=i59jp9bydc0000001664644836540&qH=c06ea84a1e3dc3c6,2022-10-01 22:50:13.134004+05:30
